time,color
70.80199999999999,MEDIUM
70.804,SOFT
70.807,HARD
70.81,MEDIUM
70.812,MEDIUM
70.815,HARD
70.816,HARD
70.81700000000001,SOFT
70.819,HARD
70.82,HARD
70.821,HARD
70.822,MEDIUM
70.824,HARD
70.825,HARD
70.826,SOFT
70.828,HARD
70.832,SOFT
70.834,HARD
70.83500000000001,HARD
70.836,SOFT
70.838,HARD
70.839,HARD
70.84,HARD
70.841,HARD
70.842,MEDIUM
70.843,HARD
70.845,HARD
70.846,HARD
70.847,MEDIUM
70.848,HARD
70.849,HARD
70.85,MEDIUM
70.851,HARD
70.853,MEDIUM
70.857,MEDIUM
70.858,SOFT
70.859,HARD
70.86,HARD
70.861,HARD
70.865,SOFT
70.866,HARD
70.867,HARD
70.868,MEDIUM
70.87,MEDIUM
70.873,HARD
70.875,SOFT
70.876,HARD
70.877,HARD
70.878,HARD
70.88,HARD
70.882,SOFT
70.883,MEDIUM
70.884,MEDIUM
70.887,HARD
70.89,MEDIUM
70.891,SOFT
70.892,SOFT
70.893,HARD
70.894,HARD
70.896,MEDIUM
70.897,HARD
70.898,MEDIUM
70.899,HARD
70.9,HARD
70.901,HARD
70.903,HARD
70.907,SOFT
70.908,MEDIUM
70.91,HARD
70.913,SOFT
70.914,SOFT
70.91499999999999,HARD
70.916,HARD
70.917,SOFT
70.918,MEDIUM
70.919,MEDIUM
70.923,HARD
70.924,MEDIUM
70.925,HARD
70.928,HARD
70.93,MEDIUM
70.931,HARD
70.93299999999999,SOFT
70.934,MEDIUM
70.935,MEDIUM
70.937,HARD
70.938,HARD
70.94,MEDIUM
70.941,HARD
70.943,MEDIUM
70.944,HARD
70.945,SOFT
70.946,HARD
70.94800000000001,MEDIUM
70.95,MEDIUM
70.951,HARD
70.952,HARD
70.953,HARD
70.95400000000001,MEDIUM
70.956,HARD
70.957,MEDIUM
70.958,HARD
70.959,HARD
70.96000000000001,SOFT
70.962,HARD
70.964,HARD
70.966,HARD
70.967,MEDIUM
70.968,HARD
70.97,HARD
70.971,SOFT
70.972,HARD
70.973,HARD
70.974,MEDIUM
70.976,MEDIUM
70.978,HARD
70.979,HARD
70.98,HARD
70.981,MEDIUM
70.982,HARD
70.983,HARD
70.985,HARD
70.986,MEDIUM
70.987,SOFT
70.99,HARD
70.991,SOFT
70.994,HARD
70.996,HARD
70.997,HARD
70.998,SOFT
70.999,SOFT
71.0,MEDIUM
71.001,MEDIUM
71.002,MEDIUM
71.003,MEDIUM
71.004,HARD
71.005,HARD
71.006,SOFT
71.008,SOFT
71.009,HARD
71.01,SOFT
71.012,HARD
71.013,HARD
71.015,HARD
71.016,HARD
71.017,HARD
71.018,SOFT
71.02,HARD
71.021,HARD
71.023,HARD
71.024,HARD
71.026,MEDIUM
71.027,HARD
71.028,HARD
71.029,MEDIUM
71.032,HARD
71.033,HARD
71.034,HARD
71.035,SOFT
71.036,HARD
71.037,HARD
71.038,HARD
71.039,MEDIUM
71.03999999999999,HARD
71.041,HARD
71.044,MEDIUM
71.045,HARD
71.04599999999999,SOFT
71.047,HARD
71.048,MEDIUM
71.049,HARD
71.053,HARD
71.054,HARD
71.056,MEDIUM
71.057,HARD
71.05799999999999,HARD
71.059,HARD
71.06,SOFT
71.062,HARD
71.063,MEDIUM
71.064,MEDIUM
71.065,MEDIUM
71.066,MEDIUM
71.06700000000001,MEDIUM
71.068,SOFT
71.069,HARD
71.071,HARD
71.07300000000001,HARD
71.074,HARD
71.075,HARD
71.076,MEDIUM
71.07900000000001,MEDIUM
71.08,HARD
71.081,MEDIUM
71.082,MEDIUM
71.086,HARD
71.087,HARD
71.088,HARD
71.09,HARD
71.091,MEDIUM
71.093,HARD
71.094,MEDIUM
71.096,SOFT
71.097,SOFT
71.098,SOFT
71.099,HARD
71.1,MEDIUM
71.102,MEDIUM
71.103,HARD
71.105,HARD
71.106,MEDIUM
71.108,HARD
71.11,MEDIUM
71.111,MEDIUM
71.112,HARD
71.113,SOFT
71.114,MEDIUM
71.115,HARD
71.116,HARD
71.117,HARD
71.118,MEDIUM
71.12,MEDIUM
71.121,HARD
71.123,MEDIUM
71.125,HARD
71.126,HARD
71.127,SOFT
71.128,MEDIUM
71.129,MEDIUM
71.13,MEDIUM
71.131,HARD
71.132,HARD
71.133,MEDIUM
71.134,HARD
71.135,HARD
71.136,SOFT
71.138,MEDIUM
71.14,HARD
71.141,SOFT
71.142,HARD
71.143,HARD
71.144,HARD
71.145,MEDIUM
71.146,SOFT
71.147,HARD
71.148,MEDIUM
71.149,SOFT
71.152,HARD
71.153,MEDIUM
71.155,SOFT
71.156,MEDIUM
71.157,HARD
71.158,HARD
71.159,MEDIUM
71.161,MEDIUM
71.162,HARD
71.163,HARD
71.16499999999999,MEDIUM
71.167,SOFT
71.169,HARD
71.17,HARD
71.17099999999999,HARD
71.172,HARD
71.173,HARD
71.174,MEDIUM
71.175,HARD
71.176,HARD
71.178,MEDIUM
71.18,MEDIUM
71.182,MEDIUM
71.184,HARD
71.185,HARD
71.187,HARD
71.188,MEDIUM
71.189,MEDIUM
71.19,HARD
71.191,MEDIUM
71.193,HARD
71.196,HARD
71.197,MEDIUM
71.19800000000001,MEDIUM
71.2,HARD
71.202,MEDIUM
71.203,SOFT
71.20400000000001,MEDIUM
71.206,SOFT
71.207,HARD
71.209,SOFT
71.21000000000001,MEDIUM
71.211,HARD
71.213,HARD
71.214,MEDIUM
71.216,HARD
71.217,HARD
71.218,MEDIUM
71.219,MEDIUM
71.22,SOFT
71.221,HARD
71.225,HARD
71.228,MEDIUM
71.229,MEDIUM
71.235,HARD
71.236,MEDIUM
71.237,MEDIUM
71.238,SOFT
71.239,HARD
71.24,MEDIUM
71.242,HARD
71.244,HARD
71.246,HARD
71.247,SOFT
71.248,HARD
71.249,HARD
71.251,SOFT
71.252,MEDIUM
71.253,MEDIUM
71.254,MEDIUM
71.256,MEDIUM
71.258,HARD
71.259,MEDIUM
71.26,HARD
71.261,HARD
71.263,HARD
71.265,HARD
71.266,MEDIUM
71.267,MEDIUM
71.269,HARD
71.27,HARD
71.272,HARD
71.273,SOFT
71.274,SOFT
71.277,MEDIUM
71.28,HARD
71.282,MEDIUM
71.283,HARD
71.284,HARD
71.285,MEDIUM
71.286,HARD
71.287,MEDIUM
71.288,MEDIUM
71.289,HARD
71.28999999999999,MEDIUM
71.291,HARD
71.292,HARD
71.294,HARD
71.295,SOFT
71.297,HARD
71.30199999999999,HARD
71.303,HARD
71.304,SOFT
71.305,MEDIUM
71.307,HARD
71.30799999999999,SOFT
71.31,MEDIUM
71.311,HARD
71.312,MEDIUM
71.313,MEDIUM
71.315,MEDIUM
71.316,MEDIUM
71.31700000000001,HARD
71.318,MEDIUM
71.319,MEDIUM
71.32,HARD
71.321,HARD
71.322,SOFT
71.324,HARD
71.325,HARD
71.327,MEDIUM
71.32900000000001,SOFT
71.33,HARD
71.332,MEDIUM
71.336,HARD
71.339,MEDIUM
71.34,SOFT
71.342,MEDIUM
71.343,MEDIUM
71.344,HARD
71.345,HARD
71.347,MEDIUM
71.348,MEDIUM
71.349,HARD
71.35,MEDIUM
71.351,HARD
71.352,HARD
71.353,MEDIUM
71.354,MEDIUM
71.355,SOFT
71.357,MEDIUM
71.359,HARD
71.36,MEDIUM
71.361,MEDIUM
71.363,SOFT
71.365,MEDIUM
71.367,HARD
71.369,MEDIUM
71.37,HARD
71.371,MEDIUM
71.373,SOFT
71.374,HARD
71.376,HARD
71.377,MEDIUM
71.378,HARD
71.379,SOFT
71.38,HARD
71.381,MEDIUM
71.383,MEDIUM
71.384,SOFT
71.387,SOFT
71.39,MEDIUM
71.391,MEDIUM
71.392,MEDIUM
71.394,MEDIUM
71.395,HARD
71.396,MEDIUM
71.397,HARD
71.398,MEDIUM
71.399,HARD
71.4,MEDIUM
71.401,SOFT
71.403,SOFT
71.404,MEDIUM
71.405,HARD
71.406,MEDIUM
71.408,SOFT
71.41,HARD
71.411,HARD
71.413,HARD
71.414,MEDIUM
71.41499999999999,MEDIUM
71.416,MEDIUM
71.417,HARD
71.418,HARD
71.419,MEDIUM
71.42099999999999,HARD
71.423,MEDIUM
71.424,SOFT
71.425,MEDIUM
71.426,SOFT
71.428,MEDIUM
71.429,MEDIUM
71.431,SOFT
71.432,MEDIUM
71.43299999999999,MEDIUM
71.436,MEDIUM
71.438,HARD
71.439,HARD
71.44,SOFT
71.441,SOFT
71.44200000000001,SOFT
71.446,HARD
71.447,HARD
71.44800000000001,MEDIUM
71.449,MEDIUM
71.45,SOFT
71.452,HARD
71.455,MEDIUM
71.456,MEDIUM
71.457,HARD
71.458,HARD
71.459,HARD
71.46000000000001,SOFT
71.462,MEDIUM
71.463,MEDIUM
71.464,HARD
71.467,HARD
71.468,MEDIUM
71.469,MEDIUM
71.47,HARD
71.471,MEDIUM
71.472,MEDIUM
71.473,HARD
71.474,MEDIUM
71.476,HARD
71.477,HARD
71.478,MEDIUM
71.479,HARD
71.48,HARD
71.482,MEDIUM
71.483,SOFT
71.484,HARD
71.485,HARD
71.486,SOFT
71.487,HARD
71.488,HARD
71.489,MEDIUM
71.491,MEDIUM
71.492,HARD
71.493,MEDIUM
71.494,MEDIUM
71.495,SOFT
71.497,HARD
71.498,MEDIUM
71.499,MEDIUM
71.502,MEDIUM
71.503,HARD
71.504,MEDIUM
71.505,SOFT
71.507,HARD
71.508,HARD
71.511,HARD
71.512,HARD
71.514,HARD
71.516,MEDIUM
71.518,MEDIUM
71.521,MEDIUM
71.522,MEDIUM
71.523,MEDIUM
71.525,SOFT
71.526,SOFT
71.529,HARD
71.53,HARD
71.533,HARD
71.534,HARD
71.535,HARD
71.537,MEDIUM
71.538,HARD
71.539,MEDIUM
71.53999999999999,MEDIUM
71.541,MEDIUM
71.542,MEDIUM
71.543,MEDIUM
71.545,HARD
71.54599999999999,HARD
71.547,HARD
71.549,SOFT
71.55,SOFT
71.551,MEDIUM
71.553,SOFT
71.554,SOFT
71.555,SOFT
71.556,HARD
71.557,MEDIUM
71.55799999999999,MEDIUM
71.559,HARD
71.56,MEDIUM
71.561,MEDIUM
71.562,MEDIUM
71.564,MEDIUM
71.565,MEDIUM
71.566,SOFT
71.56700000000001,SOFT
71.568,SOFT
71.569,HARD
71.57,MEDIUM
71.571,MEDIUM
71.572,HARD
71.574,MEDIUM
71.576,MEDIUM
71.577,MEDIUM
71.578,HARD
71.581,MEDIUM
71.584,HARD
71.58500000000001,HARD
71.586,MEDIUM
71.59,HARD
71.591,HARD
71.592,HARD
71.593,HARD
71.594,HARD
71.595,MEDIUM
71.596,MEDIUM
71.597,MEDIUM
71.598,HARD
71.599,MEDIUM
71.6,MEDIUM
71.601,HARD
71.602,SOFT
71.605,MEDIUM
71.606,MEDIUM
71.609,HARD
71.611,HARD
71.612,HARD
71.614,SOFT
71.615,MEDIUM
71.616,SOFT
71.617,SOFT
71.618,MEDIUM
71.62,SOFT
71.621,HARD
71.622,MEDIUM
71.626,HARD
71.627,HARD
71.63,SOFT
71.632,MEDIUM
71.634,MEDIUM
71.635,SOFT
71.636,SOFT
71.637,HARD
71.638,MEDIUM
71.639,MEDIUM
71.641,HARD
71.642,MEDIUM
71.643,SOFT
71.644,MEDIUM
71.645,SOFT
71.646,HARD
71.648,MEDIUM
71.649,SOFT
71.65,SOFT
71.651,MEDIUM
71.652,HARD
71.654,SOFT
71.655,MEDIUM
71.656,HARD
71.657,MEDIUM
71.659,HARD
71.66,HARD
71.661,HARD
71.662,HARD
71.663,MEDIUM
71.664,HARD
71.66499999999999,HARD
71.666,MEDIUM
71.667,MEDIUM
71.669,SOFT
71.67,MEDIUM
71.673,MEDIUM
71.674,SOFT
71.675,HARD
71.67699999999999,MEDIUM
71.68,MEDIUM
71.681,MEDIUM
71.682,MEDIUM
71.68299999999999,MEDIUM
71.684,HARD
71.685,MEDIUM
71.686,MEDIUM
71.689,MEDIUM
71.69,SOFT
71.691,MEDIUM
71.693,MEDIUM
71.694,HARD
71.69800000000001,MEDIUM
71.7,MEDIUM
71.702,HARD
71.703,SOFT
71.70400000000001,MEDIUM
71.705,SOFT
71.706,MEDIUM
71.707,HARD
71.708,HARD
71.709,MEDIUM
71.71000000000001,HARD
71.711,MEDIUM
71.712,HARD
71.713,MEDIUM
71.714,HARD
71.715,MEDIUM
71.716,SOFT
71.717,HARD
71.718,HARD
71.719,SOFT
71.72,MEDIUM
71.721,MEDIUM
71.722,HARD
71.723,SOFT
71.724,MEDIUM
71.725,HARD
71.726,MEDIUM
71.727,SOFT
71.729,HARD
71.73,SOFT
71.731,HARD
71.736,SOFT
71.737,MEDIUM
71.739,MEDIUM
71.74,HARD
71.742,MEDIUM
71.744,MEDIUM
71.745,SOFT
71.746,MEDIUM
71.747,MEDIUM
71.748,MEDIUM
71.749,MEDIUM
71.75,MEDIUM
71.753,SOFT
71.756,MEDIUM
71.757,MEDIUM
71.76,HARD
71.761,MEDIUM
71.763,HARD
71.764,MEDIUM
71.766,HARD
71.767,MEDIUM
71.768,HARD
71.769,HARD
71.77,MEDIUM
71.771,HARD
71.772,HARD
71.773,SOFT
71.774,HARD
71.775,MEDIUM
71.778,MEDIUM
71.779,MEDIUM
71.78,MEDIUM
71.782,MEDIUM
71.785,HARD
71.786,HARD
71.78999999999999,HARD
71.793,HARD
71.794,SOFT
71.79599999999999,MEDIUM
71.798,MEDIUM
71.801,MEDIUM
71.80199999999999,SOFT
71.803,MEDIUM
71.804,HARD
71.805,MEDIUM
71.806,SOFT
71.807,HARD
71.80799999999999,SOFT
71.809,MEDIUM
71.81,HARD
71.812,HARD
71.814,MEDIUM
71.81700000000001,MEDIUM
71.818,SOFT
71.819,MEDIUM
71.82,HARD
71.821,MEDIUM
71.822,SOFT
71.825,MEDIUM
71.826,MEDIUM
71.828,MEDIUM
71.82900000000001,HARD
71.831,MEDIUM
71.833,MEDIUM
71.836,MEDIUM
71.841,MEDIUM
71.843,HARD
71.844,MEDIUM
71.845,HARD
71.846,HARD
71.85,HARD
71.852,HARD
71.853,HARD
71.854,HARD
71.855,HARD
71.857,HARD
71.86,MEDIUM
71.861,MEDIUM
71.864,SOFT
71.865,SOFT
71.866,HARD
71.867,HARD
71.868,MEDIUM
71.869,MEDIUM
71.872,MEDIUM
71.875,MEDIUM
71.876,HARD
71.877,HARD
71.878,MEDIUM
71.879,HARD
71.88,MEDIUM
71.883,HARD
71.884,HARD
71.885,MEDIUM
71.886,MEDIUM
71.889,HARD
71.89,MEDIUM
71.891,HARD
71.892,HARD
71.894,MEDIUM
71.895,MEDIUM
71.896,HARD
71.898,MEDIUM
71.899,HARD
71.9,MEDIUM
71.903,SOFT
71.904,HARD
71.905,HARD
71.908,SOFT
71.911,MEDIUM
71.912,MEDIUM
71.913,HARD
71.914,MEDIUM
71.91499999999999,MEDIUM
71.916,HARD
71.918,HARD
71.919,MEDIUM
71.92099999999999,HARD
71.922,HARD
71.923,HARD
71.924,MEDIUM
71.925,MEDIUM
71.926,MEDIUM
71.929,HARD
71.93,HARD
71.932,HARD
71.93299999999999,HARD
71.934,HARD
71.939,MEDIUM
71.94,HARD
71.941,SOFT
71.94200000000001,HARD
71.943,HARD
71.946,SOFT
71.947,MEDIUM
71.94800000000001,HARD
71.949,HARD
71.95,MEDIUM
71.953,HARD
71.955,HARD
71.956,HARD
71.957,HARD
71.958,MEDIUM
71.96000000000001,HARD
71.961,MEDIUM
71.962,MEDIUM
71.964,MEDIUM
71.965,HARD
71.966,MEDIUM
71.968,HARD
71.972,MEDIUM
71.977,HARD
71.98,MEDIUM
71.981,SOFT
71.982,MEDIUM
71.987,SOFT
71.988,HARD
71.989,MEDIUM
71.99,HARD
71.994,MEDIUM
71.995,HARD
72.0,MEDIUM
72.001,MEDIUM
72.002,MEDIUM
72.003,HARD
72.006,HARD
72.008,HARD
72.009,HARD
72.011,MEDIUM
72.013,HARD
72.019,HARD
72.021,HARD
72.024,HARD
72.035,HARD
72.036,HARD
72.039,HARD
72.03999999999999,MEDIUM
72.041,MEDIUM
72.042,MEDIUM
72.045,HARD
72.047,MEDIUM
72.05199999999999,SOFT
72.053,HARD
72.054,MEDIUM
72.055,MEDIUM
72.056,MEDIUM
72.057,HARD
72.059,MEDIUM
72.061,MEDIUM
72.062,HARD
72.064,HARD
72.068,HARD
72.069,MEDIUM
72.07,MEDIUM
72.072,HARD
72.07300000000001,HARD
72.074,HARD
72.075,HARD
72.07900000000001,HARD
72.08,MEDIUM
72.081,HARD
72.082,MEDIUM
72.083,MEDIUM
72.084,HARD
72.092,HARD
72.093,HARD
72.094,HARD
72.095,SOFT
72.099,HARD
72.101,HARD
72.102,HARD
72.103,HARD
72.105,MEDIUM
72.106,HARD
72.107,HARD
72.11,MEDIUM
72.112,HARD
72.114,MEDIUM
72.116,MEDIUM
72.119,MEDIUM
72.123,HARD
72.124,HARD
72.125,HARD
72.127,MEDIUM
72.131,MEDIUM
72.132,HARD
72.133,HARD
72.134,HARD
72.135,HARD
72.136,HARD
72.146,HARD
72.147,MEDIUM
72.151,HARD
72.153,HARD
72.154,HARD
72.155,HARD
72.157,HARD
72.159,HARD
72.164,MEDIUM
72.16499999999999,MEDIUM
72.167,MEDIUM
72.168,HARD
72.17,MEDIUM
72.17099999999999,HARD
72.172,MEDIUM
72.174,HARD
72.175,HARD
72.176,HARD
72.17699999999999,HARD
72.178,HARD
72.18,HARD
72.18299999999999,MEDIUM
72.184,MEDIUM
72.186,HARD
72.188,HARD
72.19,HARD
72.191,HARD
72.193,HARD
72.194,MEDIUM
72.195,HARD
72.196,HARD
72.197,HARD
72.2,HARD
72.207,HARD
72.208,HARD
72.211,SOFT
72.212,MEDIUM
72.213,MEDIUM
72.217,MEDIUM
72.218,MEDIUM
72.219,HARD
72.22,HARD
72.223,HARD
72.225,HARD
72.227,MEDIUM
72.228,MEDIUM
72.229,MEDIUM
72.231,HARD
72.232,MEDIUM
72.233,HARD
72.235,MEDIUM
72.237,HARD
72.238,HARD
72.243,HARD
72.247,MEDIUM
72.25,HARD
72.253,MEDIUM
72.254,HARD
72.255,HARD
72.257,HARD
72.259,HARD
72.266,MEDIUM
72.268,MEDIUM
72.269,HARD
72.272,MEDIUM
72.273,MEDIUM
72.276,HARD
72.279,MEDIUM
72.286,MEDIUM
72.287,HARD
72.291,MEDIUM
72.293,HARD
72.295,HARD
72.297,MEDIUM
72.3,MEDIUM
72.304,MEDIUM
72.30799999999999,MEDIUM
72.311,HARD
72.312,HARD
72.313,MEDIUM
72.316,HARD
72.319,HARD
72.32,MEDIUM
72.322,SOFT
72.325,HARD
72.326,MEDIUM
72.32900000000001,MEDIUM
72.331,HARD
72.34,HARD
72.342,MEDIUM
72.346,HARD
72.348,HARD
72.353,MEDIUM
72.357,HARD
72.358,MEDIUM
72.36,HARD
72.361,HARD
72.365,HARD
72.366,MEDIUM
72.371,MEDIUM
72.376,HARD
72.379,HARD
72.38,MEDIUM
72.384,HARD
72.387,HARD
72.389,MEDIUM
72.39,MEDIUM
72.391,HARD
72.393,HARD
72.395,HARD
72.397,HARD
72.398,MEDIUM
72.399,HARD
72.402,MEDIUM
72.405,HARD
72.407,MEDIUM
72.41,HARD
72.412,MEDIUM
72.413,HARD
72.42099999999999,HARD
72.424,HARD
72.425,HARD
72.428,HARD
72.429,HARD
72.43,MEDIUM
72.431,MEDIUM
72.437,HARD
72.438,HARD
72.44,HARD
72.44200000000001,HARD
72.444,HARD
72.446,HARD
72.449,HARD
72.452,HARD
72.457,SOFT
72.459,MEDIUM
72.469,HARD
72.47,MEDIUM
72.474,HARD
72.475,MEDIUM
72.478,HARD
72.484,HARD
72.486,HARD
72.489,MEDIUM
72.49,MEDIUM
72.491,HARD
72.493,MEDIUM
72.502,HARD
72.503,HARD
72.505,HARD
72.513,MEDIUM
72.516,MEDIUM
72.518,MEDIUM
72.524,MEDIUM
72.526,HARD
72.527,MEDIUM
72.528,MEDIUM
72.535,MEDIUM
72.537,HARD
72.538,HARD
72.539,MEDIUM
72.542,MEDIUM
72.54599999999999,HARD
72.548,HARD
72.549,SOFT
72.55199999999999,HARD
72.553,HARD
72.555,HARD
72.55799999999999,HARD
72.559,HARD
72.562,HARD
72.563,HARD
72.566,MEDIUM
72.56700000000001,HARD
72.57300000000001,HARD
72.581,HARD
72.582,HARD
72.583,HARD
72.588,MEDIUM
72.594,MEDIUM
72.595,HARD
72.602,HARD
72.609,MEDIUM
72.611,MEDIUM
72.612,HARD
72.621,MEDIUM
72.626,HARD
72.627,MEDIUM
72.629,HARD
72.637,MEDIUM
72.65,HARD
72.657,MEDIUM
72.659,MEDIUM
72.661,HARD
72.668,HARD
72.67099999999999,MEDIUM
72.673,HARD
72.686,HARD
72.691,MEDIUM
72.694,MEDIUM
72.696,MEDIUM
72.69800000000001,HARD
72.701,MEDIUM
72.703,MEDIUM
72.71000000000001,HARD
72.714,HARD
72.715,MEDIUM
72.719,HARD
72.722,MEDIUM
72.727,HARD
72.729,HARD
72.73,MEDIUM
72.734,MEDIUM
72.736,HARD
72.739,MEDIUM
72.747,HARD
72.752,MEDIUM
72.755,MEDIUM
72.756,HARD
72.757,HARD
72.758,HARD
72.767,MEDIUM
72.769,HARD
72.774,HARD
72.778,MEDIUM
72.782,SOFT
72.794,HARD
72.798,HARD
72.806,HARD
72.81,HARD
72.811,HARD
72.813,SOFT
72.818,HARD
72.822,HARD
72.83,MEDIUM
72.832,HARD
72.833,HARD
72.834,HARD
72.838,HARD
72.839,MEDIUM
72.841,HARD
72.849,HARD
72.856,MEDIUM
72.862,HARD
72.863,MEDIUM
72.866,HARD
72.869,HARD
72.87,HARD
72.874,HARD
72.879,HARD
72.88,HARD
72.881,HARD
72.888,HARD
72.89,HARD
72.895,HARD
72.898,HARD
72.901,HARD
72.905,MEDIUM
72.909,SOFT
72.912,HARD
72.91499999999999,HARD
72.923,HARD
72.924,HARD
72.931,HARD
72.934,HARD
72.947,HARD
72.955,HARD
72.957,HARD
72.958,MEDIUM
72.959,HARD
72.96000000000001,HARD
72.961,MEDIUM
72.963,HARD
72.966,HARD
72.967,HARD
72.971,HARD
72.972,HARD
72.973,HARD
72.977,HARD
72.978,HARD
72.983,HARD
72.985,SOFT
72.987,HARD
72.99,HARD
72.996,MEDIUM
72.997,HARD
73.001,HARD
73.002,HARD
73.004,MEDIUM
73.005,HARD
73.006,HARD
73.01,HARD
73.015,HARD
73.024,HARD
73.027,HARD
73.034,MEDIUM
73.037,HARD
73.03999999999999,HARD
73.041,HARD
73.048,MEDIUM
73.05199999999999,HARD
73.053,HARD
73.063,HARD
73.068,HARD
73.071,HARD
73.074,HARD
73.075,HARD
73.08,HARD
73.08500000000001,HARD
73.092,HARD
73.094,HARD
73.097,HARD
73.098,HARD
73.11,SOFT
73.124,MEDIUM
73.134,MEDIUM
73.14,HARD
73.147,HARD
73.149,HARD
73.151,HARD
73.155,HARD
73.162,HARD
73.163,HARD
73.16499999999999,HARD
73.169,HARD
73.174,HARD
73.176,HARD
73.17699999999999,HARD
73.188,SOFT
73.189,HARD
73.19,HARD
73.191,MEDIUM
73.193,HARD
73.2,HARD
73.201,HARD
73.208,MEDIUM
73.21000000000001,MEDIUM
73.213,HARD
73.214,HARD
73.216,HARD
73.219,HARD
73.221,HARD
73.225,HARD
73.227,HARD
73.228,HARD
73.229,MEDIUM
73.23,HARD
73.231,MEDIUM
73.233,HARD
73.236,MEDIUM
73.238,MEDIUM
73.241,HARD
73.25,HARD
73.261,HARD
73.266,HARD
73.267,MEDIUM
73.275,HARD
73.28,HARD
73.285,HARD
73.286,MEDIUM
73.28999999999999,HARD
73.291,HARD
73.292,MEDIUM
73.293,MEDIUM
73.294,HARD
73.299,HARD
73.319,HARD
73.32300000000001,SOFT
73.324,MEDIUM
73.33,HARD
73.334,HARD
73.336,HARD
73.338,MEDIUM
73.339,HARD
73.346,HARD
73.358,HARD
73.361,MEDIUM
73.364,HARD
73.365,HARD
73.367,SOFT
73.371,HARD
73.373,SOFT
73.377,HARD
73.381,MEDIUM
73.382,SOFT
73.383,HARD
73.388,SOFT
73.391,HARD
73.392,HARD
73.394,HARD
73.395,HARD
73.4,HARD
73.401,MEDIUM
73.402,MEDIUM
73.405,HARD
73.407,MEDIUM
73.41,MEDIUM
73.414,HARD
73.41499999999999,HARD
73.416,HARD
73.417,HARD
73.42,MEDIUM
73.42099999999999,HARD
73.422,SOFT
73.424,HARD
73.42699999999999,HARD
73.428,MEDIUM
73.434,HARD
73.44,HARD
73.441,HARD
73.445,HARD
73.449,MEDIUM
73.45,MEDIUM
73.45400000000001,MEDIUM
73.455,MEDIUM
73.461,SOFT
73.462,SOFT
73.463,MEDIUM
73.466,HARD
73.468,HARD
73.47,HARD
73.473,MEDIUM
73.475,MEDIUM
73.478,HARD
73.48,HARD
73.482,HARD
73.485,HARD
73.486,HARD
73.491,HARD
73.495,MEDIUM
73.499,HARD
73.501,HARD
73.509,MEDIUM
73.511,MEDIUM
73.515,HARD
73.517,HARD
73.518,MEDIUM
73.519,MEDIUM
73.523,HARD
73.524,HARD
73.525,MEDIUM
73.527,SOFT
73.529,MEDIUM
73.53,HARD
73.532,HARD
73.534,SOFT
73.536,HARD
73.539,MEDIUM
73.53999999999999,HARD
73.547,HARD
73.55,HARD
73.55199999999999,MEDIUM
73.553,HARD
73.557,HARD
73.566,HARD
73.56700000000001,HARD
73.568,SOFT
73.569,HARD
73.57300000000001,MEDIUM
73.577,HARD
73.578,HARD
73.58,MEDIUM
73.581,SOFT
73.582,HARD
73.583,HARD
73.584,HARD
73.58500000000001,HARD
73.586,SOFT
73.587,MEDIUM
73.6,HARD
73.601,HARD
73.602,HARD
73.608,HARD
73.609,SOFT
73.619,MEDIUM
73.621,MEDIUM
73.622,HARD
73.627,MEDIUM
73.631,HARD
73.634,MEDIUM
73.64,MEDIUM
73.641,HARD
73.649,MEDIUM
73.652,SOFT
73.658,MEDIUM
73.659,HARD
73.661,HARD
73.662,MEDIUM
73.667,HARD
73.668,SOFT
73.669,HARD
73.67,HARD
73.67099999999999,SOFT
73.672,HARD
73.674,MEDIUM
73.676,HARD
73.678,MEDIUM
73.682,SOFT
73.68299999999999,MEDIUM
73.687,HARD
73.69200000000001,MEDIUM
73.693,HARD
73.694,MEDIUM
73.69800000000001,HARD
73.699,HARD
73.703,MEDIUM
73.705,HARD
73.706,HARD
73.707,HARD
73.711,MEDIUM
73.716,HARD
73.718,MEDIUM
73.725,HARD
73.73,HARD
73.741,MEDIUM
73.742,SOFT
73.749,MEDIUM
73.75,MEDIUM
73.754,MEDIUM
73.757,MEDIUM
73.759,MEDIUM
73.761,HARD
73.765,HARD
73.766,MEDIUM
73.774,HARD
73.78,SOFT
73.782,MEDIUM
73.783,MEDIUM
73.784,HARD
73.787,MEDIUM
73.78999999999999,MEDIUM
73.793,MEDIUM
73.795,HARD
73.79599999999999,HARD
73.806,MEDIUM
73.81,SOFT
73.812,HARD
73.813,HARD
73.815,MEDIUM
73.828,HARD
73.82900000000001,MEDIUM
73.83,HARD
73.832,HARD
73.833,MEDIUM
73.83500000000001,MEDIUM
73.837,HARD
73.838,HARD
73.841,MEDIUM
73.842,MEDIUM
73.847,HARD
73.848,MEDIUM
73.854,MEDIUM
73.86,HARD
73.862,SOFT
73.866,SOFT
73.877,HARD
73.881,SOFT
73.886,MEDIUM
73.889,SOFT
73.891,HARD
73.895,HARD
73.904,SOFT
73.907,MEDIUM
73.913,SOFT
73.916,HARD
73.917,SOFT
73.919,MEDIUM
73.92099999999999,MEDIUM
73.922,HARD
73.925,HARD
73.929,SOFT
73.934,MEDIUM
73.935,SOFT
73.941,SOFT
73.94200000000001,MEDIUM
73.943,SOFT
73.945,SOFT
73.947,MEDIUM
73.94800000000001,SOFT
73.958,MEDIUM
73.96000000000001,MEDIUM
